Fluxo máximo: 13486
147274-->328757 / capacidade = 43, fluxo = 37
147613-->694697 / capacidade = 311, fluxo = 31
149781-->23411 / capacidade = 438, fluxo = 26
149791-->973955 / capacidade = 12, fluxo = 12
152227-->359589 / capacidade = 344, fluxo = 47
152405-->837656 / capacidade = 492, fluxo = 83
152405-->964771 / capacidade = 128, fluxo = 2
153417-->469543 / capacidade = 353, fluxo = 123
153562-->802620 / capacidade = 35, fluxo = 2
155689-->720034 / capacidade = 232, fluxo = 6
156335-->939889 / capacidade = 303, fluxo = 2
158171-->265788 / capacidade = 493, fluxo = 67
158280-->2 / capacidade = 77, fluxo = 77
160174-->163603 / capacidade = 134, fluxo = 134
160665-->3193 / capacidade = 350, fluxo = 7
161088-->342301 / capacidade = 330, fluxo = 181
161421-->868068 / capacidade = 229, fluxo = 83
161983-->562692 / capacidade = 16, fluxo = 16
163490-->819782 / capacidade = 370, fluxo = 126
163603-->704484 / capacidade = 468, fluxo = 134
165488-->842601 / capacidade = 322, fluxo = 9
165505-->512836 / capacidade = 101, fluxo = 14
165623-->71311 / capacidade = 169, fluxo = 79
167093-->900359 / capacidade = 7, fluxo = 7
168896-->456528 / capacidade = 187, fluxo = 8
169181-->618426 / capacidade = 430, fluxo = 72
169287-->468193 / capacidade = 239, fluxo = 9
170181-->727839 / capacidade = 4, fluxo = 4
170250-->945097 / capacidade = 118, fluxo = 118
170433-->773112 / capacidade = 230, fluxo = 96
170756-->836466 / capacidade = 321, fluxo = 15
171450-->624825 / capacidade = 127, fluxo = 58
171506-->574163 / capacidade = 69, fluxo = 69
175339-->644468 / capacidade = 298, fluxo = 41
176473-->785500 / capacidade = 350, fluxo = 50
176692-->42702 / capacidade = 443, fluxo = 17
176701-->911150 / capacidade = 330, fluxo = 112
177259-->378620 / capacidade = 458, fluxo = 88
178684-->666759 / capacidade = 244, fluxo = 88
178875-->313940 / capacidade = 373, fluxo = 37
179246-->535998 / capacidade = 476, fluxo = 89
179266-->2 / capacidade = 10, fluxo = 10
179508-->973176 / capacidade = 173, fluxo = 37
180424-->25576 / capacidade = 295, fluxo = 5
181025-->776134 / capacidade = 114, fluxo = 51
181096-->327702 / capacidade = 313, fluxo = 16
181502-->44513 / capacidade = 442, fluxo = 28
182136-->639723 / capacidade = 203, fluxo = 62
182243-->737501 / capacidade = 199, fluxo = 150
183459-->290533 / capacidade = 160, fluxo = 2
183898-->996364 / capacidade = 477, fluxo = 9
183900-->66632 / capacidade = 489, fluxo = 89
184434-->915607 / capacidade = 383, fluxo = 85
184508-->52703 / capacidade = 158, fluxo = 158
184508-->147613 / capacidade = 489, fluxo = 31
184508-->303380 / capacidade = 225, fluxo = 180
185645-->449488 / capacidade = 28, fluxo = 28
186361-->831820 / capacidade = 79, fluxo = 79
186988-->183900 / capacidade = 360, fluxo = 89
186988-->736120 / capacidade = 115, fluxo = 2
186988-->850114 / capacidade = 450, fluxo = 17
187569-->937309 / capacidade = 459, fluxo = 1
188607-->851352 / capacidade = 70, fluxo = 19
190911-->177259 / capacidade = 256, fluxo = 88
190916-->140400 / capacidade = 185, fluxo = 136
192876-->2 / capacidade = 150, fluxo = 39
194597-->973955 / capacidade = 78, fluxo = 78
194938-->27369 / capacidade = 354, fluxo = 60
195354-->547210 / capacidade = 168, fluxo = 54
196605-->553594 / capacidade = 373, fluxo = 150
197401-->343906 / capacidade = 336, fluxo = 71
198322-->204479 / capacidade = 312, fluxo = 8
198322-->209188 / capacidade = 350, fluxo = 350
198322-->386000 / capacidade = 484, fluxo = 15
198322-->417380 / capacidade = 400, fluxo = 39
198824-->458487 / capacidade = 373, fluxo = 179
198824-->588943 / capacidade = 263, fluxo = 54
199311-->709704 / capacidade = 272, fluxo = 44
199433-->450914 / capacidade = 451, fluxo = 26
199435-->312418 / capacidade = 70, fluxo = 17
199584-->119523 / capacidade = 109, fluxo = 58
200943-->786185 / capacidade = 428, fluxo = 32
202697-->2 / capacidade = 390, fluxo = 267
203132-->277294 / capacidade = 237, fluxo = 31
204215-->819511 / capacidade = 207, fluxo = 29
204399-->229071 / capacidade = 462, fluxo = 71
204479-->976200 / capacidade = 50, fluxo = 8
205038-->114726 / capacidade = 117, fluxo = 117
206358-->502078 / capacidade = 71, fluxo = 25
206678-->194597 / capacidade = 343, fluxo = 8
206843-->909491 / capacidade = 256, fluxo = 84
208234-->693215 / capacidade = 451, fluxo = 22
209188-->404217 / capacidade = 262, fluxo = 43
209188-->798470 / capacidade = 414, fluxo = 307
209215-->2 / capacidade = 39, fluxo = 39
209215-->91331 / capacidade = 148, fluxo = 50
209351-->438194 / capacidade = 387, fluxo = 117
209516-->520808 / capacidade = 132, fluxo = 97
209862-->787733 / capacidade = 89, fluxo = 37
210114-->831820 / capacidade = 442, fluxo = 14
211711-->292903 / capacidade = 237, fluxo = 90
211711-->407561 / capacidade = 253, fluxo = 253
211711-->519889 / capacidade = 271, fluxo = 86
212111-->459041 / capacidade = 270, fluxo = 8
212160-->470475 / capacidade = 259, fluxo = 63
215016-->864627 / capacidade = 498, fluxo = 12
215705-->906561 / capacidade = 389, fluxo = 17
217048-->589406 / capacidade = 388, fluxo = 232
219775-->2 / capacidade = 111, fluxo = 111
221672-->660413 / capacidade = 381, fluxo = 77
221855-->901071 / capacidade = 233, fluxo = 10
223500-->2 / capacidade = 19, fluxo = 19
223988-->169287 / capacidade = 440, fluxo = 9
224446-->604081 / capacidade = 199, fluxo = 39
226776-->380253 / capacidade = 323, fluxo = 21
228327-->531725 / capacidade = 100, fluxo = 56
228327-->548000 / capacidade = 248, fluxo = 51
228327-->880838 / capacidade = 164, fluxo = 14
228938-->940545 / capacidade = 219, fluxo = 88
229071-->831904 / capacidade = 427, fluxo = 71
229840-->335450 / capacidade = 368, fluxo = 68
229859-->780711 / capacidade = 321, fluxo = 115
230327-->799020 / capacidade = 402, fluxo = 78
230793-->385542 / capacidade = 24, fluxo = 24
231072-->271750 / capacidade = 263, fluxo = 130
232275-->788568 / capacidade = 351, fluxo = 42
232872-->30794 / capacidade = 404, fluxo = 50
232872-->61026 / capacidade = 300, fluxo = 28
232872-->190911 / capacidade = 408, fluxo = 88
232872-->330594 / capacidade = 225, fluxo = 25
233561-->817669 / capacidade = 455, fluxo = 29
233700-->452776 / capacidade = 227, fluxo = 49
233884-->249432 / capacidade = 169, fluxo = 29
234038-->987092 / capacidade = 292, fluxo = 5
234321-->894152 / capacidade = 250, fluxo = 30
235283-->324219 / capacidade = 440, fluxo = 33
238525-->209215 / capacidade = 413, fluxo = 89
240213-->727553 / capacidade = 481, fluxo = 4
240951-->547659 / capacidade = 491, fluxo = 5
241914-->421887 / capacidade = 6, fluxo = 6
241999-->659162 / capacidade = 62, fluxo = 25
243506-->483778 / capacidade = 157, fluxo = 32
243696-->312799 / capacidade = 421, fluxo = 79
244331-->75333 / capacidade = 50, fluxo = 8
244331-->813212 / capacidade = 23, fluxo = 14
244830-->705562 / capacidade = 45, fluxo = 45
245481-->322551 / capacidade = 31, fluxo = 31
245605-->108866 / capacidade = 171, fluxo = 12
247122-->603765 / capacidade = 182, fluxo = 178
247249-->188607 / capacidade = 225, fluxo = 19
247474-->124079 / capacidade = 456, fluxo = 22
248576-->369959 / capacidade = 211, fluxo = 45
248790-->607400 / capacidade = 8, fluxo = 8
249000-->687883 / capacidade = 73, fluxo = 68
249432-->513169 / capacidade = 305, fluxo = 29
251091-->746093 / capacidade = 18, fluxo = 14
252888-->74968 / capacidade = 148, fluxo = 19
255036-->743708 / capacidade = 456, fluxo = 129
255590-->94136 / capacidade = 355, fluxo = 355
255590-->247474 / capacidade = 256, fluxo = 22
255590-->964931 / capacidade = 119, fluxo = 10
255718-->553594 / capacidade = 73, fluxo = 17
256273-->957772 / capacidade = 310, fluxo = 71
258168-->2 / capacidade = 106, fluxo = 106
260056-->119523 / capacidade = 457, fluxo = 16
260252-->322015 / capacidade = 452, fluxo = 4
262141-->185645 / capacidade = 287, fluxo = 28
262151-->532629 / capacidade = 337, fluxo = 120
263708-->33436 / capacidade = 354, fluxo = 19
265440-->231072 / capacidade = 281, fluxo = 130
265440-->590717 / capacidade = 352, fluxo = 64
